web-scraper-order,web-scraper-start-url,type_habits,prix,adresse,img_link-src
"1739371607-133","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements Enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1159944_uploaded_image1_1572994078.74.png"
"1739371607-134","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robes pour enfants","10 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_1159823_uploaded_image1_1572990841.8.png"
"1739371607-135","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habits","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1145063_uploaded_image1_1572702832.34.png"
"1739371607-136","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habits","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1145052_uploaded_image1_1572702578.77.png"
"1739371607-137","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habits","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1145048_uploaded_image1_1572702516.61.png"
"1739371607-138","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habit","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1145043_uploaded_image1_1572702415.56.png"
"1739371607-139","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habits","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1145031_uploaded_image1_1572702198.09.png"
"1739371607-140","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtement enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1144936_uploaded_image1_1572700510.43.png"
"1739371607-141","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1144927_uploaded_image1_1572700444.87.png"
"1739371607-142","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1144902_uploaded_image1_1572700139.58.png"
"1739371607-143","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habits","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1144898_uploaded_image1_1572700087.14.png"
"1739371607-144","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habits","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1144890_uploaded_image1_1572699984.7.png"
"1739371607-145","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habits","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1144880_uploaded_image1_1572699758.72.png"
"1739371607-146","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1144872_uploaded_image1_1572699712.8.png"
"1739371607-147","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1144870_uploaded_image1_1572699678.95.png"
"1739371607-148","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","10 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1144863_uploaded_image1_1572699593.81.png"
"1739371607-149","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1144859_uploaded_image1_1572699549.63.png"
"1739371607-150","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1144822_uploaded_image1_1572699281.14.png"
"1739371607-151","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Pull-over enfant","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1121633_uploaded_image1_1573928648.55.png"
"1739371607-152","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_1120161_uploaded_image1_1572249640.19.png"
"1739371607-153","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Maillots de bain","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1118621_uploaded_image1_1573389584.27.png"
"1739371607-154","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habits et accessoires d'enfants","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_1114952_uploaded_image1_1572104975.89.png"
"1739371607-155","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","5 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_1108134_uploaded_image1_1571966882.1.png"
"1739371607-156","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements Enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1107993_uploaded_image1_1571960679.98.png"
"1739371607-157","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Djellaba - enfant","5 000CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_1091229_uploaded_image1_1571671997.99.png"
"1739371607-158","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","15 000CFA","M'bour, Sénégal","https://images.coinafrique.com/thumb_1064667_uploaded_image1_1571103373.33.png"
"1739371607-159","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Haut-enfant","6 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061921_uploaded_image1_1571052396.32.png"
"1739371607-160","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Pantalon enfant","8 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061915_uploaded_image1_1571052342.01.png"
"1739371607-161","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble - enfant","8 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061900_uploaded_image1_1571052225.61.png"
"1739371607-162","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Chemise-enfant","8 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061895_uploaded_image1_1571052162.4.png"
"1739371607-163","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Chemise - enfant","8 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061891_uploaded_image1_1571052122.28.png"
"1739371607-164","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Chemise - enfant","7 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061876_uploaded_image1_1571052006.69.png"
"1739371607-165","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Chemise - enfant","7 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061871_uploaded_image1_1571051970.84.png"
"1739371607-166","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Pantalon - enfant","8 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061864_uploaded_image1_1571051920.44.png"
"1739371607-167","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe enfant","8 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061840_uploaded_image1_1571051674.17.png"
"1739371607-168","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","T-shirt - enfant","5 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061821_uploaded_image1_1571051508.82.png"
"1739371607-169","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","10 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061814_uploaded_image1_1571051426.62.png"
"1739371607-170","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","10 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1061809_uploaded_image1_1571051353.3.png"
"1739371607-171","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Tenue enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1051730_uploaded_image1_1570794430.93.png"
"1739371607-172","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Tenue enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1051726_uploaded_image1_1570794373.22.png"
"1739371607-173","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","2 500CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_1051629_uploaded_image1_1570793218.21.png"
"1739371607-174","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants","3 500CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_1051591_uploaded_image1_1570792887.05.png"
"1739371607-175","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","3 500CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_1051586_uploaded_image1_1570792855.28.png"
"1739371607-176","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habillement","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1043364_uploaded_image1_1570628115.92.png"
"1739371607-177","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habillement","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1043343_uploaded_image1_1570627951.98.png"
"1739371607-178","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Jupe fille","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1043341_uploaded_image1_1570627933.41.png"
"1739371607-179","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Jupe","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1043337_uploaded_image1_1570627886.54.png"
"1739371607-180","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1043333_uploaded_image1_1570627859.96.png"
"1739371607-181","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Jupe","3 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1043331_uploaded_image1_1570627825.79.png"
"1739371607-182","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habillement","3 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1043326_uploaded_image1_1570627731.54.png"
"1739371607-183","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Chemise","12 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1035457_uploaded_image1_1570472984.2.png"
"1739371607-184","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Chaussures filles et garçons","25 000CFA","Sénégal","https://images.coinafrique.com/thumb_1029318_uploaded_image1_1570324274.63.png"
"1739371607-185","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Lange bébé 5 pièces","8 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1027288_uploaded_image1_1570272791.38.png"
"1739371607-186","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robes","1 250CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_1021961_uploaded_image1_1570172652.67.png"
"1739371607-187","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Pull-over mauve","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1020573_uploaded_image1_1570128555.58.png"
"1739371607-188","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Jeans enfants - 3 à 16 ans","Prix sur demande","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1016980_uploaded_image1_1570069353.16.png"
"1739371607-189","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Chemises pour enfants","Prix sur demande","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1016979_uploaded_image1_1570069298.65.png"
"1739371607-190","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements Enfants","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1016977_uploaded_image1_1570069123.14.png"
"1739371607-191","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble bébé","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1005538_uploaded_image1_1569844704.33.png"
"1739371607-192","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble bébé","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1005527_uploaded_image1_1569844605.98.png"
"1739371607-193","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble petits et grands","15 000CFA","M'bour, Sénégal","https://images.coinafrique.com/thumb_988554_uploaded_image1_1569436029.51.png"
"1739371607-194","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Blouson enfants","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_976941_uploaded_image1_1569232766.05.png"
"1739371607-195","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Blouson enfant","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_976936_uploaded_image1_1569232707.95.png"
"1739371607-196","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe bébé - 1 an","25 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_971896_uploaded_image1_1569081271.03.png"
"1739371607-197","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe classe","5 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_961269_uploaded_image1_1568848014.85.png"
"1739371607-198","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe pour enfant","7 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_961263_uploaded_image2_1568847805.97.png"
"1739371607-199","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Blousons enfants","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_930549_uploaded_image1_1568156487.01.png"
"1739371607-200","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Pull pour maman et bébé","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_929824_uploaded_image1_1568140168.74.png"
"1739371607-201","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_929222_uploaded_image1_1568130259.69.png"
"1739371607-202","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_929221_uploaded_image1_1568130227.07.png"
"1739371607-203","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements Enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_929220_uploaded_image1_1568130345.41.png"
